year,area,species,gear,effort,catch,fleet,area.n,gear.n,species.n,harvest,licenses,landed.value,wholesale.value,abundance
2017,F,Coho,Troll,14.70958904109589,337743,347,6,2,3,1.2068612703976587,241,6.177980312749919,23.18897726692644,1053955
2017,F,Pink,Troll,14.70958904109589,38763,347,6,2,5,0.08896629386801048,241,0.08317986825057892,0.3136724886782701,9904128
2017,F,Sockeye,Troll,14.70958904109589,0,347,6,2,1,0,241,0,0,606370
2017,G,Chinook,Troll,5.493150684931507,46808,155,7,2,2,0.4278682146778662,113,4.325643292292086,6.93459582081566,275344
2017,G,Chum,Troll,5.493150684931507,156,155,7,2,4,9.313192398421341e-4,113,0.0028455578395717093,0.005603017913212407,892246
2017,G,Coho,Troll,5.493150684931507,331,155,7,2,3,0.0011827664244754886,113,0.006054637649100717,0.022726012013136176,24794
2017,G,Pink,Troll,5.493150684931507,25,155,7,2,5,5.737835943297119e-5,113,5.364643361619258e-5,2.0230147865120737e-4,4340202
2017,G,Sockeye,Troll,5.493150684931507,0,155,7,2,1,0,113,0,0,1429849
2017,H,Chinook,Troll,0.6712328767123287,0,24,8,2,2,0,78,0,0,275344
2017,H,Chum,Troll,0.6712328767123287,17580,24,8,2,4,0.10495251433605587,78,0.3206724796132734,0.6314170186812442,892246
2017,H,Coho,Troll,0.6712328767123287,0,24,8,2,3,0,78,0,0,24794
2017,H,Pink,Troll,0.6712328767123287,14,24,8,2,5,3.213188128246386e-5,78,3.004200282506784e-5,1.1328882804467611e-4,4340202
2017,H,Sockeye,Troll,0.6712328767123287,0,24,8,2,1,0,78,0,0,1429849
2018,A,Chinook,Seine,1.0547945205479452,0,95,1,1,2,0,107,0,0,110002.1474886522
2018,A,Chum,Seine,1.0547945205479452,250539,95,1,1,4,1.4357357384311171,107,4.639329217436453,10.821641903162732,1026078
2018,A,Coho,Seine,1.0547945205479452,635,95,1,1,3,0.0025801102545518436,107,0.013353813885045354,0.09508054951571457,369644
2018,A,Pink,Seine,1.0547945205479452,150857,95,1,1,5,0.3229004349927501,107,0.3020681488641856,2.781110198163364,3059290
2018,A,Sockeye,Seine,1.0547945205479452,24529,95,1,1,1,0.08352077728364721,107,0.46587668809054666,1.297110785179603,833626
2018,B,Chinook,Seine,2.1424657534246574,6662,223,2,1,2,0.06601666508690145,169,0.6245750575178155,1.0189528741673919,250333
2018,B,Chum,Seine,2.1424657534246574,68760,223,2,1,4,0.39403521756901566,169,1.2732559680965059,2.969981109773207,700455
2018,B,Coho,Seine,2.1424657534246574,2588,223,2,1,3,0.010515472974456963,169,0.05442467769212185,0.3875093892073532,33980
2018,B,Pink,Seine,2.1424657534246574,56388,223,2,1,5,0.12069515984257405,169,0.11290837533660153,1.0395357315473313,727774
2018,B,Sockeye,Seine,2.1424657534246574,1913054,223,2,1,1,6.513912392090604,169,36.33443114918557,101.16364205760449,4328347
2018,C,Chinook,Gillnet,6.50958904109589,4603,496,3,3,2,0.04561313560417402,627,0.43153992641166383,0.7040288321513817,110002.1474886522
2018,C,Chum,Gillnet,6.50958904109589,248774,496,3,3,4,1.4256212509527966,627,4.6066460181390365,10.745405477061079,1026078
2018,C,Coho,Gillnet,6.50958904109589,93,496,3,3,3,3.7787441523357717e-4,627,0.001955755419384595,0.013925182842458986,369644
2018,C,Pink,Gillnet,6.50958904109589,16569,496,3,3,5,0.03546495891735138,627,0.0331768970517158,0.30545625906234897,3059290
2018,C,Sockeye,Gillnet,6.50958904109589,94415,496,3,3,1,0.32148127470486165,627,1.7932140530013032,4.992731655702729,833626
2018,D,Chinook,Gillnet,16.44109589041096,15369,589,4,3,2,0.1522981275473714,385,1.4408727197525226,2.3506884904050804,250333
2018,D,Chum,Gillnet,16.44109589041096,38755,589,4,3,4,0.22208893043756836,385,0.7176415800404317,1.6739618660450934,700455
2018,D,Coho,Gillnet,16.44109589041096,2278,589,4,3,3,0.009255891590345039,385,0.04790549296083987,0.34109211306582327,33980
2018,D,Pink,Gillnet,16.44109589041096,34062,589,4,3,5,0.0729076848719188,385,0.06820396326727887,0.6279468342194297,727774
2018,D,Sockeye,Gillnet,16.44109589041096,489549,589,4,3,1,1.666905010331942,385,9.297952088468303,25.887695697904093,4328347
2018,E,Chinook,Gillnet,7.843835616438356,24,663,5,3,2,2.3782647284383587e-4,388,0.0022500452387312474,0.003670799906937467,250333
2018,E,Chum,Gillnet,7.843835616438356,112114,663,5,3,4,0.6424791213282813,388,2.076059040243916,4.842589618108105,700455
2018,E,Coho,Gillnet,7.843835616438356,0,663,5,3,3,0,388,0,0,33980
2018,E,Pink,Gillnet,7.843835616438356,20,663,5,3,5,4.2808810329351655e-5,388,4.004695159842574e-5,3.687081405786094e-4,727774
2018,E,Sockeye,Gillnet,7.843835616438356,600942,663,5,3,1,2.046196051302113,388,11.413627489686059,31.778235943878716,4328347
2018,F,Chinook,Troll,11.432876712328767,70276,276,6,2,2,0.6963955502322254,233,6.588507466544882,10.748713927497395,110002.1474886522
2018,F,Chum,Troll,11.432876712328767,3175,276,6,2,4,0.01819461628536394,233,0.058792723948609744,0.13713918009787568,1026078
2018,F,Coho,Troll,11.432876712328767,176527,276,6,2,3,0.717258461268147,233,3.712297171158112,26.43194356592212,369644
2018,F,Pink,Troll,11.432876712328767,30888,276,6,2,5,0.0661139266726507,233,0.061848512048608716,0.5694328523096044,3059290
2018,F,Sockeye,Troll,11.432876712328767,3,276,6,2,1,1.021494279632034e-5,233,5.6978680919386856e-5,1.5864211160417503e-4,833626
2018,G,Chinook,Troll,4.4520547945205475,19111,172,7,2,2,0.1893792384382728,111,1.791692273224703,2.9230273758950807,250333
2018,G,Chum,Troll,4.4520547945205475,37,172,7,2,4,2.120317488373121e-4,111,6.85143554676712e-4,0.001598157374368945,700455
2018,G,Coho,Troll,4.4520547945205475,2,172,7,2,3,8.126331510399508e-6,111,4.205925633085151e-5,2.9946629768729e-4,33980
2018,G,Pink,Troll,4.4520547945205475,98,172,7,2,5,2.097631706138231e-4,111,1.9623006283228612e-4,0.0018066698888351861,727774
2018,G,Sockeye,Troll,4.4520547945205475,28848,172,7,2,1,0.09822688992941639,111,0.5479069957208239,1.525502545185747,4328347
2018,H,Chinook,Troll,2.0657534246575344,6,76,8,2,2,5.945661821095897e-5,78,5.625113096828119e-4,9.176999767343668e-4,250333
2018,H,Chum,Troll,2.0657534246575344,2030,76,8,2,4,0.011633093247020096,78,0.03759030854037096,0.08768268837753941,700455
2018,H,Coho,Troll,2.0657534246575344,1,76,8,2,3,4.063165755199754e-6,78,2.1029628165425754e-5,1.49733148843645e-4,33980
2018,H,Pink,Troll,2.0657534246575344,778,76,8,2,5,0.0016652627218117792,78,0.0015578264171787612,0.014342746668507905,727774
2018,H,Sockeye,Troll,2.0657534246575344,182012,76,8,2,1,0.6197473894146193,78,3.45693455716648,9.624922672433035,4328347
2019,A,Chinook,Seine,0.30684931506849317,0,66,1,1,2,0,107,0,0,73004.82225598262
2019,A,Chum,Seine,0.30684931506849317,75811,66,1,1,4,0.5160308308308308,107,1.2315357643357643,6.5522906334906335,920172
2019,A,Coho,Seine,0.30684931506849317,0,66,1,1,3,0,107,0,0,426146
2019,A,Pink,Seine,0.30684931506849317,45231,66,1,1,5,0.517141741969059,107,0.2781865922316318,2.6427726262005016,1259950
2019,A,Sockeye,Seine,0.30684931506849317,321,66,1,1,1,0.0021937051520558868,107,0.01157788830251718,1.0645563612893427,423750
2019,B,Chinook,Seine,0.11232876712328767,6562,10,2,1,2,0.07533356577347292,168,0.439724813551827,0.9040027892816749,15
2019,B,Chum,Seine,0.11232876712328767,0,10,2,1,4,0,168,0,0,0
2019,B,Coho,Seine,0.11232876712328767,2744,10,2,1,3,0.009487618545837724,168,0.05963645943097998,0.3656498068141904,43984
2019,B,Pink,Seine,0.11232876712328767,0,10,2,1,5,0,168,0,0,9838541
2019,B,Sockeye,Seine,0.11232876712328767,0,10,2,1,1,0,168,0,0,495727
2019,C,Chinook,Gillnet,3.895890410958904,6092,360,3,3,2,0.06993783643584227,622,0.4082297415662497,0.8392540372301072,73004.82225598262
2019,C,Chum,Gillnet,3.895890410958904,91268,360,3,3,4,0.6212436436436436,622,1.4826318890318888,7.888228113828113,920172
2019,C,Coho,Gillnet,3.895890410958904,6,360,3,3,3,2.0745521601685985e-5,622,1.304004214963119e-4,7.995258166491043e-4,426146
2019,C,Pink,Gillnet,3.895890410958904,20143,360,3,3,5,0.230301919225371,622,0.12388654965226854,1.1769222216965511,1259950
2019,C,Sockeye,Gillnet,3.895890410958904,20032,360,3,3,1,0.13689813584418542,622,0.7225179391776453,66.43362314438664,423750
2019,D,Chinook,Gillnet,2.117808219178082,38943,232,4,3,2,0.44707635658585126,373,2.609601251775191,5.364916279030214,15
2019,D,Chum,Gillnet,2.117808219178082,6843,232,4,3,4,0.04657897897897898,373,0.11116327756327757,0.591435607035607,0
2019,D,Coho,Gillnet,2.117808219178082,178,232,4,3,3,6.154504741833509e-4,373,0.00386854583772392,0.023719265893923428,43984
2019,D,Pink,Gillnet,2.117808219178082,0,232,4,3,5,0,373,0,0,9838541
2019,D,Sockeye,Gillnet,2.117808219178082,5972,232,4,3,1,0.04081248338965033,373,0.21539921788982117,19.805391244921978,495727
2019,F,Chinook,Troll,10.098630136986301,42801,300,6,2,2,0.4913672582551683,235,2.86812888522276,5.896407099062019,73004.82225598262
2019,F,Chum,Troll,10.098630136986301,902,300,6,2,4,0.00613973973973974,235,0.014652824252824253,0.07795921635921636,920172
2019,F,Coho,Troll,10.098630136986301,179280,300,6,2,3,0.6198761854583773,235,3.8963645943097998,23.889831401475238,426146
2019,F,Pink,Troll,10.098630136986301,61331,300,6,2,5,0.7012186371449748,235,0.3772072668779865,3.5834690353408716,1259950
2019,F,Sockeye,Troll,10.098630136986301,14,300,6,2,1,9.567561410835643e-5,235,5.049546300163256e-4,0.04642924940202741,423750
2019,G,Chinook,Troll,1.7041095890410958,23195,112,7,2,2,0.2662849829496654,102,1.5543153078839727,3.1954197953959844,15
2019,G,Chum,Troll,1.7041095890410958,1,112,7,2,4,6.806806806806807e-6,102,1.6244816244816243e-5,8.642928642928643e-5,0
2019,G,Coho,Troll,1.7041095890410958,0,112,7,2,3,0,102,0,0,43984
2019,G,Pink,Troll,1.7041095890410958,117,112,7,2,5,0.001337701660595165,102,7.195912381132612e-4,0.006836116762075981,9838541
2019,G,Sockeye,Troll,1.7041095890410958,0,112,7,2,1,0,102,0,0,495727
2020,A,Chinook,Seine,0.8465753424657534,0,65,1,1,2,0,107,0,0,60716.475429947124
2020,A,Chum,Seine,0.8465753424657534,1932,65,1,1,4,0.013059371768529336,107,0.03874568577682876,0.11632354323623813,251914
2020,A,Coho,Seine,0.8465753424657534,0,65,1,1,3,0,107,0,0,416943
2020,A,Pink,Seine,0.8465753424657534,1758935,65,1,1,5,4.560653872840813,107,4.459713847486189,11.231871912187437,18454048
2020,A,Sockeye,Seine,0.8465753424657534,0,65,1,1,1,0,107,0,0,394635
2020,B,Chinook,Seine,0.5041095890410959,7984,101,2,1,2,0.1201022462505938,169,0.895800212636008,1.4890872486257831,79
2020,B,Chum,Seine,0.5041095890410959,83016,101,2,1,4,0.5611474154949438,169,1.6648612062366546,4.998299826759599,0
2020,B,Coho,Seine,0.5041095890410959,2,101,2,1,3,8.7070091423596e-6,169,4.219550584374267e-5,5.313508143286115e-4,72813
2020,B,Pink,Seine,0.5041095890410959,950,101,2,1,5,0.002463207099295183,169,0.0024086894371377447,0.006066328952791357,0
2020,B,Sockeye,Seine,0.5041095890410959,0,101,2,1,1,0,169,0,0,595586
2020,C,Chinook,Gillnet,1.7452054794520548,4130,286,3,3,2,0.06212703870427761,627,0.4633836270273939,0.7702818558146899,60716.475429947124
2020,C,Chum,Gillnet,1.7452054794520548,12974,286,3,3,4,0.08769787232137662,627,0.26018971390713064,0.7811499223327916,251914
2020,C,Coho,Gillnet,1.7452054794520548,0,286,3,3,3,0,627,0,0,416943
2020,C,Pink,Gillnet,1.7452054794520548,20029,286,3,3,5,0.05193218420187707,627,0.05078277972255988,0.12789737115311375,18454048
2020,C,Sockeye,Gillnet,1.7452054794520548,23006,286,3,3,1,0.22206563706563706,627,0.7810584476101718,96.9431367327919,394635
2020,D,Chinook,Gillnet,3.2794520547945205,34899,395,4,3,2,0.5249809984844029,375,3.9156477480941936,6.508974936096093,79
2020,D,Chum,Gillnet,3.2794520547945205,71221,395,4,3,4,0.48141900451678465,375,1.4283159869107254,4.288136166060101,0
2020,D,Coho,Gillnet,3.2794520547945205,100,395,4,3,3,4.3535045711798e-4,375,0.002109775292187134,0.026567540716430575,72813
2020,D,Pink,Gillnet,3.2794520547945205,2,395,4,3,5,5.185699156410912e-6,375,5.070925130816305e-6,1.2771218847981804e-5,0
2020,D,Sockeye,Gillnet,3.2794520547945205,7038,395,4,3,1,0.06793436293436293,375,0.23894155238982825,29.65686326720809,595586
2020,E,Chinook,Gillnet,1.5534246575342467,0,211,5,3,2,0,385,0,0,79
2020,E,Chum,Gillnet,1.5534246575342467,41449,211,5,3,4,0.2801748967048512,385,0.8312473756541281,2.495597589854469,0
2020,E,Coho,Gillnet,1.5534246575342467,94,211,5,3,3,4.092294296909012e-4,385,0.0019831887746559057,0.02497348827344474,72813
2020,E,Pink,Gillnet,1.5534246575342467,0,211,5,3,5,0,385,0,0,0
2020,E,Sockeye,Gillnet,1.5534246575342467,0,211,5,3,1,0,385,0,0,595586
2020,F,Chinook,Troll,7.736986301369862,30096,255,6,2,2,0.45273011061596585,217,3.376753907752166,5.6131725744791545,60716.475429947124
2020,F,Chum,Troll,7.736986301369862,25,255,6,2,4,1.6898772992403387e-4,217,5.013675695759416e-4,0.0015052218327670566,251914
2020,F,Coho,Troll,7.736986301369862,89381,255,6,2,3,0.3891205920766217,217,1.885738253909782,23.74633356775281,416943
2020,F,Pink,Troll,7.736986301369862,136891,255,6,2,5,0.354937771610123,217,0.34708200604128736,0.8741324596595385,18454048
2020,F,Sockeye,Troll,7.736986301369862,0,255,6,2,1,0,217,0,0,394635
2020,G,Chinook,Troll,2.249315068493151,11305,101,7,2,2,0.17005960594475988,91,1.268414504490239,2.1084833849842783,79
2020,G,Chum,Troll,2.249315068493151,1,101,7,2,4,6.759509196961355e-6,91,2.0054702783037662e-05,6.0208873310682264e-5,0
2020,G,Coho,Troll,2.249315068493151,6,101,7,2,3,2.61210274270788e-5,91,1.2658651753122803e-4,0.0015940524429858345,72813
2020,G,Pink,Troll,2.249315068493151,0,101,7,2,5,0,91,0,0,0
2020,G,Sockeye,Troll,2.249315068493151,0,101,7,2,1,0,91,0,0,595586
2020,H,Chinook,Troll,0.3917808219178082,0,18,8,2,2,0,68,0,0,79
2020,H,Chum,Troll,0.3917808219178082,12771,18,8,2,4,0.08632569195439345,68,0.256118609242174,0.7689275210507232,0
2020,H,Coho,Troll,0.3917808219178082,0,18,8,2,3,0,68,0,0,72813
2020,H,Pink,Troll,0.3917808219178082,3,18,8,2,5,7.778548734616367e-6,68,7.606387696224457e-6,1.9156828271972707e-5,0
2020,H,Sockeye,Troll,0.3917808219178082,0,18,8,2,1,0,68,0,0,595586
2021,A,Chinook,Seine,0.19726027397260273,0,23,1,1,2,0,106,0,0,41291.74645770724
2021,A,Chum,Seine,0.19726027397260273,13925,23,1,1,4,0.21671043672794477,106,0.6230425055928412,6.718023538566287,554143
2021,A,Coho,Seine,0.19726027397260273,0,23,1,1,3,0,106,0,0,584991
2021,A,Pink,Seine,0.19726027397260273,159017,23,1,1,5,0.9068843655626706,106,0.6390795864703384,4.3640006047545965,3311163
2021,A,Sockeye,Seine,0.19726027397260273,0,23,1,1,1,0,106,0,0,601583
2021,B,Chinook,Seine,0.13424657534246576,9970,20,2,1,2,0.127242797684854,169,1.120060805098524,2.098290466280809,73
2021,B,Chum,Seine,0.13424657534246576,0,20,2,1,4,0,169,0,0,0
2021,B,Coho,Seine,0.13424657534246576,52,20,2,1,3,2.6188324865577465e-4,169,0.0013017137947889973,0.015289360252403314,87639
2021,B,Pink,Seine,0.13424657534246576,19404,20,2,1,5,0.11066228283377286,169,0.07798348790299431,0.5325158173947325,7827445
2021,B,Sockeye,Seine,0.13424657534246576,35293,20,2,1,1,0.2480426746131032,169,1.2054873986196817,61.02841966180791,1919429
2021,C,Chinook,Gillnet,0.4438356164383562,1684,49,3,3,2,0.021492163620992395,627,0.18918579696949991,0.35441536060349876,41291.74645770724
2021,C,Chum,Gillnet,0.4438356164383562,425,49,3,3,4,0.006614142593132964,627,0.01901565995525727,0.20503842038712186,554143
2021,C,Coho,Gillnet,0.4438356164383562,0,49,3,3,3,0,627,0,0,584991
2021,C,Pink,Gillnet,0.4438356164383562,0,49,3,3,5,0,627,0,0,3311163
2021,C,Sockeye,Gillnet,0.4438356164383562,0,49,3,3,1,0,627,0,0,601583
2021,D,Chinook,Gillnet,2.5315068493150683,21667,229,4,3,2,0.27652654939194904,374,2.4341381608896406,4.560046091565325,73
2021,D,Chum,Gillnet,2.5315068493150683,5787,229,4,3,4,0.09006127808578931,374,0.2589261744966443,2.7918996206594686,0
2021,D,Coho,Gillnet,2.5315068493150683,0,229,4,3,3,0,374,0,0,87639
2021,D,Pink,Gillnet,2.5315068493150683,0,229,4,3,5,0,374,0,0,7827445
2021,D,Sockeye,Gillnet,2.5315068493150683,35777,229,4,3,1,0.25144427420828475,374,1.222019172652264,61.865349226206376,1919429
2021,F,Chinook,Troll,7.523287671232876,64470,208,6,2,2,0.8228027248488002,217,7.242760291344216,13.5683837874748,41291.74645770724
2021,F,Chum,Troll,7.523287671232876,4,208,6,2,4,6.225075381772201e-5,217,1.789709172259508e-4,0.0019297733683493825,554143
2021,F,Coho,Troll,7.523287671232876,67360,208,6,2,3,0.3392395313356342,217,1.6862200234035936,19.805602050036292,584991
2021,F,Pink,Troll,7.523287671232876,82485,208,6,2,5,0.4704173572224158,217,0.331502164485595,2.26368620891592,3311163
2021,F,Sockeye,Troll,7.523287671232876,73,208,6,2,1,5.130511786120911e-4,217,0.002493428728054763,0.12623111198571887,601583
2021,G,Chinook,Troll,2.232876712328767,25225,81,7,2,2,0.32193576445340444,89,2.833854945698121,5.308864294075567,73
2021,G,Chum,Troll,2.232876712328767,421,81,7,2,4,0.006551891839315241,89,0.01883668903803132,0.2031086470187725,0
2021,G,Coho,Troll,2.232876712328767,99,81,7,2,3,4.985854157100324e-4,89,0.002478262801617514,0.029108589711306306,87639
2021,G,Pink,Troll,2.232876712328767,357,81,7,2,5,0.002035994381140843,89,0.001434761141072406,0.009797368934751572,7827445
2021,G,Sockeye,Troll,2.232876712328767,0,81,7,2,1,0,89,0,0,1919429
2021,H,Chinook,Troll,0.0027397260273972603,NA,1,8,2,2,NA,68,NA,NA,73
2021,H,Chum,Troll,0.0027397260273972603,NA,1,8,2,4,NA,68,NA,NA,0
2021,H,Coho,Troll,0.0027397260273972603,NA,1,8,2,3,NA,68,NA,NA,87639
2021,H,Pink,Troll,0.0027397260273972603,NA,1,8,2,5,NA,68,NA,NA,7827445
2021,H,Sockeye,Troll,0.0027397260273972603,NA,1,8,2,1,NA,68,NA,NA,1919429
2022,A,Chinook,Seine,0.5095890410958904,0,31,1,1,2,0,106,0,0,30226.135498043688
2022,A,Chum,Seine,0.5095890410958904,19616,31,1,1,4,0.2081871155276144,106,0.9480788199824242,2.7005380063507514,97478
2022,A,Coho,Seine,0.5095890410958904,0,31,1,1,3,0,106,0,0,291434
2022,A,Pink,Seine,0.5095890410958904,487088,31,1,1,5,1.304077295371981,106,1.102288265303466,11.441633616479107,6047266
2022,A,Sockeye,Seine,0.5095890410958904,232372,31,1,1,1,0.7315147852280844,106,4.222463877301532,41.90050418752429,995969
2022,B,Chinook,Seine,0.715068493150685,11748,105,2,1,2,0.14519056537198385,168,1.130674185055506,2.148310992022365,23
2022,B,Chum,Seine,0.715068493150685,58070,105,2,1,4,0.6163043331305347,168,2.8066342310552295,7.994506628710653,0
2022,B,Coho,Seine,0.715068493150685,152,105,2,1,3,7.342639027655179e-4,168,0.004293591952740782,0.029876529846446342,72806
2022,B,Pink,Seine,0.715068493150685,63,105,2,1,5,1.6866945933472966e-4,168,1.425700504100252e-4,0.001479861786449643,NA
2022,B,Sockeye,Seine,0.715068493150685,321229,105,2,1,1,1.0112395768166231,168,5.8370967622678025,57.92288683513607,3615699
2022,C,Chinook,Gillnet,5.153424657534246,396,182,3,3,2,0.004894064001302826,623,0.03811261297939907,0.07241497725918083,30226.135498043688
2022,C,Chum,Gillnet,5.153424657534246,291,182,3,3,4,0.0030884201987426483,623,0.014064586899209086,0.04006201875245049,97478
2022,C,Coho,Gillnet,5.153424657534246,0,182,3,3,3,0,623,0,0,291434
2022,C,Pink,Gillnet,5.153424657534246,100838,182,3,3,5,0.2699728720697694,623,0.22819807528962097,2.368671473365224,6047266
2022,C,Sockeye,Gillnet,5.153424657534246,482487,182,3,3,1,1.5188851246292272,623,8.767338271252923,87.00036391616042,995969
2022,D,Chinook,Gillnet,3.271232876712329,16219.000000000002,148,4,3,2,0.20044652534628923,373,1.5609809846284688,2.9659053438551872,23
2022,D,Chum,Gillnet,3.271232876712329,132,148,4,3,4,0.001400932873656459,373,0.006379812614074225,0.01817246211451362,0
2022,D,Coho,Gillnet,3.271232876712329,2,148,4,3,3,9.661367141651551e-6,373,5.649463095711555e-5,3.9311223482166237e-4,72806
2022,D,Pink,Gillnet,3.271232876712329,282,148,4,3,5,7.549966274983138e-4,373,6.381707018353509e-4,0.006624143234584117,NA
2022,D,Sockeye,Gillnet,3.271232876712329,97290,148,4,3,1,0.30627215608954755,373,1.7678700989046272,17.542991635843553,3615699
2022,E,Chinook,Gillnet,0.44109589041095887,1,70,5,3,2,1.235874747803744e-5,381,9.624397217019968e-5,1.8286610418985063e-4,23
2022,E,Chum,Gillnet,0.44109589041095887,6149,70,5,3,4,0.06526012303116338,381,0.2971929376056243,0.8465338601677596,0
2022,E,Coho,Gillnet,0.44109589041095887,0,70,5,3,3,0,381,0,0,72806
2022,E,Pink,Gillnet,0.44109589041095887,0,70,5,3,5,0,381,0,0,NA
2022,E,Sockeye,Gillnet,0.44109589041095887,0,70,5,3,1,0,381,0,0,3615699
2022,F,Chinook,Troll,6.391780821917808,57479,173,6,2,2,0.7103684462901139,217,5.532007276370907,10.510960802728423,30226.135498043688
2022,F,Chum,Troll,6.391780821917808,2,173,6,2,4,2.12262556614615e-5,217,9.66638274859731e-5,2.753403350683882e-4,97478
2022,F,Coho,Troll,6.391780821917808,102908,173,6,2,3,0.49711598490653885,217,2.9068747412674236,20.227196930513816,291434
2022,F,Pink,Troll,6.391780821917808,87784,173,6,2,5,0.2350234891784113,217,0.19865665563799448,2.062034715265008,6047266
2022,F,Sockeye,Troll,6.391780821917808,321,173,6,2,1,0.0010105186771995555,217,0.00583293557147071,0.057881594358164055,995969
2022,G,Chinook,Troll,1.6273972602739726,24686,82,7,2,2,0.30508804024283226,89,2.3758786969935493,4.514232648030653,23
2022,G,Chum,Troll,1.6273972602739726,0,82,7,2,4,0,89,0,0,0
2022,G,Coho,Troll,1.6273972602739726,29,82,7,2,3,1.4008982355394746e-4,89,8.191721488781755e-4,0.005700127404914104,72806
2022,G,Pink,Troll,1.6273972602739726,0,82,7,2,5,0,89,0,0,NA
2022,G,Sockeye,Troll,1.6273972602739726,43,82,7,2,1,1.3536543027906818e-4,89,7.813589706331481e-4,0.0077536092130873965,3615699
2022,H,Chinook,Troll,0.3890410958904109,0,29,8,2,2,0,68,0,0,23
2022,H,Chum,Troll,0.3890410958904109,4498,29,8,2,4,0.04773784898262692,68,0.21739694801595352,0.6192404135688051,0
2022,H,Coho,Troll,0.3890410958904109,0,29,8,2,3,0,68,0,0,72806
2022,H,Pink,Troll,0.3890410958904109,1,29,8,2,5,2.6772930053131694e-6,68,2.263016673175003e-6,2.3489869626184812e-5,NA
2022,H,Sockeye,Troll,0.3890410958904109,15547,29,8,2,1,0.048942473129038905,68,0.28250669573101284,2.8033805217644128,3615699
2023,A,Chinook,Seine,0.4547945205479452,0,48,1,1,2,0,NA,0,0,14900.701698738376
2023,A,Chum,Seine,0.4547945205479452,50044,48,1,1,4,0.4697557482387551,NA,1.2084665179995355,7.709875419369823,NA
2023,A,Coho,Seine,0.4547945205479452,0,48,1,1,3,0,NA,0,0,NA
2023,A,Pink,Seine,0.4547945205479452,633289,48,1,1,5,1.5575102483005783,NA,0.8871902728124257,7.945575737333474,NA
2023,A,Sockeye,Seine,0.4547945205479452,70155,48,1,1,1,0.19226280068592655,NA,1.017375331779681,24.58676793212129,180383
2023,B,Chinook,Seine,0.3917808219178082,11695,31,2,1,2,0.1717950073102304,NA,1.27397862982574,2.487694130104813,NA
2023,B,Chum,Seine,0.3917808219178082,1,31,2,1,4,9.38685453278625e-6,NA,2.414808004954711e-5,1.5406193388557715e-4,NA
2023,B,Coho,Seine,0.3917808219178082,79,31,2,1,3,3.480620220972859e-4,NA,0.001789500412516692,0.01749627488921588,NA
2023,B,Pink,Seine,0.3917808219178082,519227,31,2,1,5,1.2769862948738482,NA,0.7273979869878956,6.51449409885289,9542025
2023,B,Sockeye,Seine,0.3917808219178082,102903,31,2,1,1,0.28201010589386216,NA,1.492281003009401,36.06374713875101,NA
2023,C,Chinook,Gillnet,5.087671232876712,517,247,3,3,2,0.007594529181649347,NA,0.05631867906112933,0.10997331041164499,14900.701698738376
2023,C,Chum,Gillnet,5.087671232876712,1615,247,3,3,4,0.015159770070449795,NA,0.03899914928001859,0.24881002322520712,NA
2023,C,Coho,Gillnet,5.087671232876712,0,247,3,3,3,0,NA,0,0,NA
2023,C,Pink,Gillnet,5.087671232876712,124600,247,3,3,5,0.30644109867414726,NA,0.17455523148582755,1.5632969100548895,NA
2023,C,Sockeye,Gillnet,5.087671232876712,197942,247,3,3,1,0.5424685809047634,NA,2.8705196767605106,69.37144919136131,180383
2023,D,Chinook,Gillnet,2.284931506849315,15632,115,4,3,2,0.2296280080610108,NA,1.702850272888924,3.325150461034496,NA
2023,D,Chum,Gillnet,2.284931506849315,0,115,4,3,4,0,NA,0,0,NA
2023,D,Coho,Gillnet,2.284931506849315,16,115,4,3,3,7.049357409565283e-5,NA,3.6243046329451984e-4,0.003543549344651317,NA
2023,D,Pink,Gillnet,2.284931506849315,1,115,4,3,5,2.459398865763622e-6,NA,1.4009248112827253e-6,1.2546524157743898e-5,9542025
2023,D,Sockeye,Gillnet,2.284931506849315,71280,115,4,3,1,0.1953459116654956,NA,1.0336898816799325,24.981039387094366,NA
2023,F,Chinook,Troll,6.942465753424657,51777,190,6,2,2,0.7605840182558186,NA,5.640255794483739,11.01371004484283,14900.701698738376
2023,F,Chum,Troll,6.942465753424657,8,190,6,2,4,7.509483626229e-5,NA,1.9318464039637688e-4,0.0012324954710846172,NA
2023,F,Coho,Troll,6.942465753424657,117473,190,6,2,3,0.5175682268586641,NA,2.660987113412321,26.016960760264013,NA
2023,F,Pink,Troll,6.942465753424657,168401,190,6,2,5,0.41416522839345965,NA,0.2359171391448222,2.1128472146882302,NA
2023,F,Sockeye,Troll,6.942465753424657,333,190,6,2,1,9.126008499524415e-4,NA,0.004829106770474432,0.11670435067203178,180383
2023,G,Chinook,Troll,1.4904109589041095,21607,88,7,2,2,0.31739843719129096,NA,2.353728623740467,4.596118603606215,NA
2023,G,Chum,Troll,1.4904109589041095,0,88,7,2,4,0,NA,0,0,NA
2023,G,Coho,Troll,1.4904109589041095,3,88,7,2,3,1.3217545142934907e-5,NA,6.795571186772248e-5,6.64415502122122e-4,NA
2023,G,Pink,Troll,1.4904109589041095,30,88,7,2,5,7.378196597290865e-5,NA,4.2027744338481756e-5,3.7639572473231693e-4,9542025
2023,G,Sockeye,Troll,1.4904109589041095,0,88,7,2,1,0,NA,0,0,NA
